image,min_temp,max_temp,center_temp,point_temp,units
IMG_0403.bmp,19.9,28.6,20.8,23.496456692913384,C
IMG_0404.bmp,20.0,30.0,20.9,24.173228346456693,C
IMG_0405.bmp,19.9,29.8,21.1,24.226377952755904,C
IMG_0406.bmp,20.0,29.3,21.1,24.02755905511811,C
IMG_0407.bmp,19.9,29.0,21.1,23.876771653543308,C
IMG_0408.bmp,19.9,28.7,20.9,23.884251968503936,C
IMG_0409.bmp,19.9,29.5,21.0,24.473228346456693,C
IMG_0410.bmp,20.0,29.9,21.1,24.716141732283464,C
IMG_0411.bmp,20.0,28.0,20.9,23.84251968503937,C
IMG_0412.bmp,20.0,28.6,21.5,24.029133858267716,C
IMG_0413.bmp,19.9,28.9,21.1,24.222834645669288,C
IMG_0414.bmp,19.9,28.3,21.2,24.066929133858267,C
IMG_0415.bmp,20.1,29.9,21.2,24.88425196850394,C
IMG_0416.bmp,20.1,28.7,21.2,24.4,C
IMG_0417.bmp,19.9,29.4,21.0,24.65,C
IMG_0418.bmp,19.9,29.7,21.1,25.108661417322836,C
IMG_0419.bmp,19.9,28.8,21.0,24.24488188976378,C
IMG_0420.bmp,19.7,28.9,21.1,24.08267716535433,C
IMG_0421.bmp,19.7,28.8,21.1,24.07086614173228,C
IMG_0422.bmp,20.8,25.4,22.4,22.411811023622047,C
IMG_0423.bmp,19.9,28.5,20.5,22.439370078740158,C
IMG_0424.bmp,19.9,29.4,20.8,22.929527559055117,C
IMG_0425.bmp,19.9,28.2,20.9,22.416141732283464,C
IMG_0426.bmp,19.4,27.7,20.8,22.34094488188976,C
IMG_0427.bmp,19.7,28.0,20.7,22.640944881889762,C
IMG_0428.bmp,19.7,28.2,20.5,22.611417322834644,C
IMG_0429.bmp,19.5,28.2,20.6,22.890944881889762,C
IMG_0430.bmp,19.7,29.3,20.5,22.91259842519685,C
IMG_0431.bmp,19.5,28.4,20.4,22.688582677165353,C
IMG_0432.bmp,19.7,28.5,20.7,22.679527559055117,C
IMG_0433.bmp,19.5,28.9,20.6,22.978740157480313,C
IMG_0434.bmp,19.4,29.7,20.4,22.88740157480315,C
IMG_0435.bmp,19.5,28.7,20.5,22.68740157480315,C
IMG_0436.bmp,19.7,28.9,20.5,22.88740157480315,C
IMG_0437.bmp,19.5,28.9,20.4,22.49763779527559,C
IMG_0438.bmp,19.2,29.0,20.2,22.363779527559053,C
IMG_0439.bmp,19.4,28.7,20.5,22.80511811023622,C
IMG_0440.bmp,19.4,29.9,20.5,23.327165354330706,C
IMG_0441.bmp,19.2,30.2,20.4,23.35748031496063,C
