image,min_temp,max_temp,center_temp,point_temp,units
IMG_0915.bmp,23.0,26.2,24.7,24.33543307086614,C
IMG_0916.bmp,21.4,30.8,22.8,23.62047244094488,C
IMG_0917.bmp,21.4,31.4,24.1,24.51023622047244,C
IMG_0918.bmp,21.7,31.5,24.6,25.519685039370078,C
IMG_0919.bmp,21.9,31.8,26.2,26.18740157480315,C
IMG_0920.bmp,21.9,32.4,26.7,26.943307086614173,C
IMG_0921.bmp,21.5,32.4,27.5,28.108661417322836,C
IMG_0922.bmp,21.5,32.6,28.0,29.103937007874016,C
IMG_0923.bmp,21.7,33.1,28.2,29.41968503937008,C
IMG_0924.bmp,21.6,33.2,28.6,28.633070866141736,C
IMG_0925.bmp,21.4,31.8,28.8,29.30236220472441,C
IMG_0926.bmp,21.6,32.1,29.4,28.048818897637798,C
IMG_0927.bmp,21.5,31.7,30.5,29.411023622047242,C
IMG_0928.bmp,21.5,32.9,30.7,30.251968503937007,C
IMG_0929.bmp,21.7,32.9,31.0,29.24015748031496,C
IMG_0930.bmp,21.7,33.0,30.5,30.3751968503937,C
IMG_0931.bmp,21.6,33.7,32.4,31.937401574803154,C
IMG_0932.bmp,21.7,34.2,31.9,31.936220472440947,C
IMG_0933.bmp,21.5,33.9,31.7,30.97086614173228,C
IMG_0934.bmp,21.7,35.0,33.7,34.10984251968504,C
IMG_0935.bmp,21.7,35.0,33.3,32.95787401574803,C
IMG_0936.bmp,21.4,35.2,32.3,33.24409448818898,C
