image,min_temp,max_temp,center_temp,point_temp,units
IMG_0868.bmp,23.9,26.5,24.5,24.923622047244095,C
IMG_0869.bmp,22.3,29.2,24.0,24.636220472440947,C
IMG_0870.bmp,21.3,29.5,25.0,25.141732283464567,C
IMG_0871.bmp,21.9,29.9,25.5,26.718897637795273,C
IMG_0872.bmp,22.0,30.3,26.4,26.901574803149607,C
IMG_0873.bmp,22.2,30.5,27.2,27.003543307086613,C
IMG_0874.bmp,22.0,29.9,28.9,26.32322834645669,C
IMG_0875.bmp,22.1,30.9,28.5,27.747244094488188,C
IMG_0876.bmp,22.6,31.0,28.9,28.321259842519687,C
IMG_0877.bmp,21.9,30.9,28.9,27.675590551181102,C
IMG_0878.bmp,22.3,31.5,30.2,28.203937007874018,C
IMG_0879.bmp,22.1,31.4,29.2,29.605905511811024,C
IMG_0880.bmp,21.5,31.7,29.5,28.286614173228347,C
IMG_0881.bmp,21.5,32.5,30.4,29.078740157480315,C
IMG_0882.bmp,21.3,32.9,30.1,30.251181102362203,C
IMG_0883.bmp,21.5,33.3,32.0,29.908661417322833,C
IMG_0884.bmp,21.4,33.3,29.7,31.94133858267716,C
IMG_0885.bmp,21.4,33.3,31.9,32.035039370078735,C
IMG_0886.bmp,21.3,33.7,30.7,31.893700787401578,C
IMG_0887.bmp,21.3,34.7,31.0,33.855905511811024,C
IMG_0888.bmp,21.6,35.0,32.0,32.25669291338583,C
IMG_0889.bmp,21.4,35.2,31.0,34.49370078740158,C
