image,min_temp,max_temp,center_temp,point_temp,units
IMG_0030.bmp,18.8,31.0,22.6,24.131496062992127,C
IMG_0031.bmp,17.0,31.8,19.7,21.486614173228347,C
IMG_0032.bmp,17.2,31.7,19.9,21.824015748031496,C
IMG_0033.bmp,17.2,31.2,20.4,22.546456692913385,C
IMG_0034.bmp,17.0,30.1,20.5,22.415354330708663,C
IMG_0035.bmp,17.3,31.2,20.8,22.71771653543307,C
IMG_0036.bmp,17.2,29.9,20.7,23.0,C
IMG_0037.bmp,17.2,30.7,21.2,23.418503937007873,C
IMG_0038.bmp,17.3,31.9,21.2,24.42755905511811,C
IMG_0039.bmp,17.2,30.5,21.1,24.478346456692915,C
IMG_0040.bmp,17.2,30.7,21.3,24.800393700787403,C
IMG_0041.bmp,17.2,30.2,21.4,23.95590551181102,C
IMG_0042.bmp,17.2,31.8,21.2,25.477165354330708,C
IMG_0043.bmp,17.0,31.2,21.2,24.155905511811024,C
IMG_0044.bmp,17.2,31.8,21.7,25.13228346456693,C
IMG_0045.bmp,17.2,29.8,21.5,25.03779527559055,C
IMG_0046.bmp,17.3,31.3,21.7,26.008661417322834,C
IMG_0047.bmp,17.3,31.0,21.9,24.90511811023622,C
