image,min_temp,max_temp,center_temp,point_temp,units
IMG_0263.bmp,23.0,33.9,24.0,27.24842519685039,C
IMG_0264.bmp,22.6,30.9,22.9,24.201181102362206,C
IMG_0265.bmp,22.5,28.2,23.1,24.34015748031496,C
IMG_0266.bmp,22.5,26.7,23.3,23.938582677165353,C
IMG_0267.bmp,22.1,26.9,23.1,23.914173228346456,C
IMG_0268.bmp,22.2,30.7,23.1,24.97755905511811,C
IMG_0269.bmp,22.0,31.3,23.1,25.29527559055118,C
IMG_0270.bmp,21.9,26.2,23.0,23.66062992125984,C
IMG_0271.bmp,21.9,27.5,23.5,24.259055118110236,C
IMG_0272.bmp,21.9,27.1,23.2,24.111023622047245,C
IMG_0273.bmp,21.7,27.4,23.3,24.235826771653542,C
IMG_0274.bmp,21.5,27.8,23.4,24.37716535433071,C
IMG_0275.bmp,21.5,27.9,23.3,24.448031496062992,C
IMG_0276.bmp,21.4,27.5,23.3,24.305905511811023,C
IMG_0277.bmp,21.3,26.8,23.4,23.963385826771653,C
IMG_0278.bmp,21.2,28.0,23.4,24.466141732283464,C
IMG_0279.bmp,21.3,28.5,23.3,24.843307086614175,C
IMG_0280.bmp,21.2,26.7,23.4,24.123228346456692,C
IMG_0281.bmp,21.4,27.2,23.5,24.34566929133858,C
IMG_0282.bmp,21.3,27.5,23.9,24.473228346456693,C
IMG_0283.bmp,21.2,27.2,23.7,24.294488188976377,C
IMG_0284.bmp,21.4,27.7,23.8,24.698818897637793,C
IMG_0285.bmp,21.5,29.8,22.9,24.473622047244096,C
IMG_0286.bmp,21.2,29.3,21.5,23.01771653543307,C
IMG_0287.bmp,21.2,28.8,22.0,23.414173228346456,C
IMG_0288.bmp,21.2,29.0,21.7,23.38031496062992,C
IMG_0289.bmp,21.2,28.9,21.9,23.746456692913384,C
IMG_0290.bmp,21.2,29.3,21.9,23.910629921259844,C
IMG_0291.bmp,21.2,28.3,22.2,23.548031496062993,C
IMG_0292.bmp,21.3,27.7,22.1,23.618110236220474,C
IMG_0293.bmp,21.3,28.8,22.1,24.075590551181104,C
IMG_0294.bmp,21.2,28.2,22.4,23.73543307086614,C
IMG_0295.bmp,21.2,27.8,22.4,23.746456692913384,C
IMG_0296.bmp,21.3,27.5,22.4,23.716535433070867,C
IMG_0297.bmp,21.0,27.2,22.4,23.440944881889763,C
IMG_0298.bmp,21.3,28.5,22.4,24.162992125984253,C
IMG_0299.bmp,21.2,27.3,22.9,23.81771653543307,C
IMG_0300.bmp,21.1,27.5,22.3,23.846456692913385,C
IMG_0301.bmp,21.3,27.5,22.3,23.81417322834646,C
IMG_0302.bmp,21.1,28.0,22.9,24.033858267716536,C
IMG_0303.bmp,21.2,27.5,22.7,24.151574803149607,C
IMG_0304.bmp,21.2,28.1,23.0,24.351181102362204,C
IMG_0305.bmp,21.0,27.5,22.9,24.04527559055118,C
IMG_0306.bmp,21.0,25.9,22.5,23.10275590551181,C
IMG_0307.bmp,21.2,27.9,22.7,24.338976377952754,C
IMG_0308.bmp,21.0,30.2,21.9,23.281889763779528,C
IMG_0309.bmp,21.2,30.0,21.9,23.486614173228347,C
IMG_0310.bmp,20.9,31.2,21.9,23.251968503937007,C
IMG_0311.bmp,21.2,31.9,21.9,23.643307086614172,C
IMG_0312.bmp,21.0,31.8,22.0,23.806299212598425,C
IMG_0313.bmp,20.9,30.7,21.9,23.292125984251967,C
IMG_0314.bmp,20.7,30.7,21.9,22.983464566929133,C
IMG_0315.bmp,20.8,31.6,21.7,23.308661417322835,C
IMG_0316.bmp,21.1,31.5,22.0,23.474803149606302,C
IMG_0317.bmp,20.9,30.5,21.9,23.281102362204724,C
IMG_0318.bmp,21.2,31.4,22.2,23.649606299212596,C
IMG_0319.bmp,21.1,31.5,21.9,23.392913385826773,C
IMG_0320.bmp,21.1,31.5,22.0,23.474803149606302,C
IMG_0321.bmp,21.2,32.0,22.0,23.198425196850394,C
IMG_0322.bmp,21.1,31.7,21.9,23.27007874015748,C
IMG_0323.bmp,21.0,32.0,22.1,23.468503937007874,C
IMG_0324.bmp,21.2,31.6,21.9,23.49291338582677,C
IMG_0325.bmp,21.0,31.4,22.0,23.333858267716536,C
IMG_0326.bmp,21.2,31.8,22.0,23.578740157480315,C
IMG_0327.bmp,21.0,31.8,22.1,23.678740157480316,C
IMG_0328.bmp,21.1,30.8,22.2,23.658661417322836,C
