image,min_temp,max_temp,center_temp,point_temp,units
IMG_0240.bmp,17.0,34.2,21.2,21.740157480314963,C
IMG_0241.bmp,22.4,32.5,25.8,27.092125984251968,C
IMG_0242.bmp,22.1,31.3,25.3,26.446456692913387,C
IMG_0243.bmp,22.0,31.1,26.7,27.338188976377953,C
IMG_0244.bmp,22.3,32.0,27.5,27.799212598425196,C
IMG_0245.bmp,21.7,31.9,27.8,28.08503937007874,C
IMG_0246.bmp,21.5,33.1,28.0,29.857480314960632,C
IMG_0247.bmp,21.5,33.0,28.5,30.238188976377952,C
IMG_0248.bmp,21.2,34.0,28.7,31.78267716535433,C
IMG_0249.bmp,21.4,33.8,29.3,30.138582677165353,C
IMG_0250.bmp,21.1,33.7,29.3,32.261417322834646,C
IMG_0251.bmp,21.2,33.6,27.8,29.938582677165357,C
IMG_0252.bmp,21.1,33.7,28.3,32.311023622047244,C
IMG_0253.bmp,20.9,32.7,28.3,30.934645669291342,C
IMG_0254.bmp,21.2,33.4,26.4,31.62283464566929,C
IMG_0255.bmp,21.1,33.0,24.9,29.158267716535434,C
IMG_0256.bmp,21.0,33.4,25.5,32.13070866141732,C
IMG_0257.bmp,21.2,33.4,25.9,32.58346456692913,C
IMG_0258.bmp,20.9,34.2,28.9,32.681496062992125,C
IMG_0259.bmp,20.7,34.0,29.4,33.476377952755904,C
IMG_0260.bmp,21.1,34.5,29.9,33.761417322834646,C
IMG_0261.bmp,21.1,34.7,30.2,33.843307086614175,C
IMG_0262.bmp,20.7,35.2,31.4,33.31614173228347,C
