image,min_temp,max_temp,center_temp,point_temp,units
IMG_0001.bmp,18.2,27.5,23.4,21.275590551181104,C
IMG_0002.bmp,22.4,27.5,23.3,24.026377952755904,C
IMG_0003.bmp,21.7,31.1,22.9,23.809448818897636,C
IMG_0004.bmp,20.9,30.8,22.8,24.174015748031497,C
IMG_0005.bmp,20.5,31.7,22.8,24.071653543307086,C
IMG_0006.bmp,20.9,31.6,22.9,25.154724409448818,C
IMG_0007.bmp,20.7,30.8,23.2,25.471653543307085,C
IMG_0008.bmp,20.5,30.9,23.2,25.740944881889764,C
IMG_0009.bmp,19.5,30.3,22.5,25.920472440944884,C
IMG_0010.bmp,20.6,30.7,23.1,25.809055118110237,C
IMG_0011.bmp,20.1,30.5,22.9,26.48740157480315,C
IMG_0012.bmp,19.7,31.1,23.1,26.746456692913387,C
IMG_0013.bmp,20.2,31.4,23.2,26.681889763779527,C
IMG_0014.bmp,20.0,30.9,23.0,26.47992125984252,C
IMG_0015.bmp,20.1,30.7,23.1,26.693700787401575,C
IMG_0016.bmp,19.9,29.5,23.3,26.174015748031493,C
IMG_0017.bmp,19.9,30.7,23.2,27.043307086614174,C
IMG_0018.bmp,19.1,31.0,23.5,27.95472440944882,C
IMG_0019.bmp,19.9,31.2,23.2,28.486220472440944,C
IMG_0020.bmp,19.7,30.4,22.8,27.53543307086614,C
IMG_0021.bmp,19.9,29.5,23.5,26.703149606299213,C
IMG_0022.bmp,19.5,30.0,23.6,26.940944881889763,C
IMG_0023.bmp,20.2,30.8,22.1,23.747244094488188,C
IMG_0024.bmp,20.1,29.7,20.7,21.914173228346456,C
IMG_0025.bmp,19.4,30.0,21.2,21.945669291338582,C
IMG_0026.bmp,19.5,29.4,21.2,22.189370078740158,C
IMG_0027.bmp,18.2,29.4,21.5,22.653543307086615,C
IMG_0028.bmp,18.2,29.9,21.5,22.944488188976376,C
IMG_0029.bmp,18.4,30.6,21.7,23.059055118110237,C
IMG_0030.bmp,19.5,30.4,21.9,23.92007874015748,C
IMG_0031.bmp,19.4,30.7,21.7,24.33818897637795,C
IMG_0032.bmp,19.4,27.8,21.7,23.103937007874016,C
IMG_0033.bmp,19.5,30.0,21.9,24.543307086614174,C
IMG_0034.bmp,19.5,30.2,21.9,24.765748031496063,C
IMG_0035.bmp,18.3,30.2,21.4,25.187007874015748,C
IMG_0036.bmp,18.2,29.8,21.5,24.959055118110236,C
IMG_0037.bmp,18.2,29.9,21.5,24.971259842519682,C
IMG_0038.bmp,18.9,29.9,21.4,24.4,C
IMG_0039.bmp,18.6,29.7,21.5,24.543307086614174,C
IMG_0040.bmp,18.2,30.2,21.5,25.806299212598425,C
IMG_0041.bmp,18.5,29.0,21.5,23.66732283464567,C
IMG_0042.bmp,18.4,30.2,21.7,25.9259842519685,C
IMG_0043.bmp,18.2,29.4,22.0,24.329133858267717,C
IMG_0044.bmp,17.8,29.1,22.1,24.11732283464567,C
