image,min_temp,max_temp,center_temp,point_temp,units
IMG_0725.bmp,20.4,27.2,21.9,23.585826771653544,C
IMG_0726.bmp,20.8,27.8,21.9,24.10708661417323,C
IMG_0727.bmp,20.2,25.4,21.7,22.574803149606296,C
IMG_0728.bmp,20.5,29.0,21.7,24.683070866141733,C
IMG_0729.bmp,20.7,29.1,21.9,24.569291338582676,C
IMG_0730.bmp,20.4,28.0,21.7,24.08031496062992,C
IMG_0731.bmp,20.6,27.3,21.9,23.844488188976378,C
IMG_0732.bmp,20.5,26.5,21.9,23.476377952755904,C
IMG_0733.bmp,20.4,27.7,21.7,23.791338582677163,C
IMG_0734.bmp,20.5,26.8,21.5,23.873228346456692,C
IMG_0735.bmp,20.6,27.5,21.9,24.21299212598425,C
IMG_0736.bmp,20.9,28.2,21.7,24.72244094488189,C
IMG_0737.bmp,21.5,23.6,22.9,22.459055118110236,C
IMG_0738.bmp,20.9,28.5,21.7,23.114173228346456,C
IMG_0739.bmp,20.5,27.7,21.7,22.994488188976376,C
IMG_0740.bmp,20.5,26.1,21.9,22.550393700787403,C
IMG_0741.bmp,20.9,28.0,21.7,23.38779527559055,C
IMG_0742.bmp,20.5,27.3,21.7,23.016535433070867,C
IMG_0743.bmp,20.4,27.5,21.7,23.223228346456693,C
IMG_0744.bmp,20.6,27.5,21.7,23.533858267716536,C
IMG_0745.bmp,20.5,26.8,21.7,23.476377952755907,C
IMG_0746.bmp,20.4,28.7,21.7,24.353937007874016,C
IMG_0747.bmp,20.6,29.0,21.7,24.568503937007875,C
IMG_0748.bmp,20.5,27.6,21.9,23.91023622047244,C
IMG_0749.bmp,20.2,27.2,21.7,23.61732283464567,C
IMG_0750.bmp,20.8,28.9,21.9,25.137007874015747,C
IMG_0751.bmp,20.4,27.7,21.7,24.39488188976378,C
IMG_0752.bmp,20.6,26.1,21.9,23.631496062992127,C
IMG_0753.bmp,20.2,27.8,21.5,24.269291338582676,C
IMG_0754.bmp,20.4,27.1,21.5,24.27755905511811,C
IMG_0755.bmp,20.6,28.2,21.9,24.639370078740157,C
IMG_0756.bmp,20.2,28.2,21.7,24.955905511811025,C
IMG_0757.bmp,20.8,28.8,21.7,25.49291338582677,C
IMG_0758.bmp,20.9,25.0,21.5,23.385826771653544,C
IMG_0759.bmp,21.2,24.3,22.9,22.457086614173228,C
IMG_0760.bmp,20.4,29.2,21.9,23.2755905511811,C
IMG_0761.bmp,20.9,27.6,21.7,23.485039370078738,C
IMG_0762.bmp,20.7,28.9,21.9,23.99291338582677,C
IMG_0763.bmp,20.6,27.8,21.7,23.491338582677166,C
IMG_0764.bmp,20.7,24.4,21.9,22.27322834645669,C
IMG_0765.bmp,20.7,28.5,21.7,24.04724409448819,C
IMG_0766.bmp,20.4,27.1,21.9,23.248818897637797,C
IMG_0767.bmp,20.4,25.9,21.7,22.608661417322832,C
IMG_0768.bmp,20.4,28.0,21.7,23.781102362204724,C
IMG_0769.bmp,20.6,28.4,21.7,23.94724409448819,C
IMG_0770.bmp,20.9,28.7,21.7,24.523622047244093,C
IMG_0771.bmp,20.9,28.9,21.9,24.553543307086613,C
IMG_0772.bmp,20.8,28.7,21.7,24.53228346456693,C
IMG_0773.bmp,20.5,28.0,21.9,24.161417322834644,C
IMG_0774.bmp,20.5,28.7,21.9,24.374015748031496,C
IMG_0775.bmp,20.5,26.0,21.9,23.055118110236222,C
IMG_0776.bmp,20.6,28.6,21.9,24.883464566929135,C
IMG_0777.bmp,20.8,29.7,21.9,25.6003937007874,C
IMG_0778.bmp,20.5,28.5,21.5,24.5,C
IMG_0779.bmp,20.4,25.5,21.7,23.110629921259843,C
IMG_0780.bmp,20.6,28.2,21.6,24.669291338582678,C
IMG_0781.bmp,21.4,24.1,23.5,22.590551181102363,C
IMG_0782.bmp,20.8,28.1,21.7,23.530314960629923,C
IMG_0783.bmp,20.4,27.5,21.5,23.083464566929134,C
IMG_0784.bmp,20.4,28.4,21.6,23.234645669291336,C
IMG_0785.bmp,20.1,27.0,21.6,22.78937007874016,C
IMG_0786.bmp,20.2,26.8,21.6,22.72047244094488,C
IMG_0787.bmp,19.8,27.5,21.5,22.588976377952758,C
IMG_0788.bmp,19.7,25.4,21.6,21.944094488188977,C
IMG_0789.bmp,20.1,24.3,21.7,21.65433070866142,C
IMG_0790.bmp,20.4,28.4,21.5,23.61259842519685,C
IMG_0791.bmp,20.4,29.0,21.6,23.853543307086614,C
IMG_0792.bmp,20.2,25.7,21.6,22.516929133858266,C
IMG_0793.bmp,20.4,27.2,21.5,23.184251968503936,C
IMG_0794.bmp,19.9,27.4,21.6,22.911811023622047,C
IMG_0795.bmp,19.5,27.4,21.5,22.796850393700787,C
IMG_0796.bmp,20.2,27.8,21.4,23.31181102362205,C
IMG_0797.bmp,20.2,28.8,21.5,23.68740157480315,C
IMG_0798.bmp,19.9,28.5,21.7,23.1503937007874,C
IMG_0799.bmp,19.8,29.2,21.7,23.38976377952756,C
IMG_0800.bmp,19.7,28.4,21.7,23.02244094488189,C
IMG_0801.bmp,20.5,29.4,21.6,24.424409448818896,C
