image,min_temp,max_temp,center_temp,point_temp,units
IMG_0351.bmp,22.4,36.0,26.4,25.88031496062992,C
IMG_0352.bmp,22.1,31.2,23.5,24.822834645669293,C
IMG_0353.bmp,21.7,31.9,22.9,26.037007874015746,C
IMG_0354.bmp,21.7,29.0,23.0,25.235039370078738,C
IMG_0355.bmp,21.7,31.6,23.0,27.663385826771655,C
IMG_0356.bmp,21.3,31.7,23.1,27.400787401574803,C
IMG_0357.bmp,21.3,31.9,23.1,28.35275590551181,C
IMG_0358.bmp,21.4,31.9,23.2,28.716929133858265,C
IMG_0359.bmp,21.4,31.9,23.5,28.634251968503936,C
IMG_0360.bmp,21.2,31.7,23.4,28.4755905511811,C
IMG_0361.bmp,20.8,29.0,23.1,26.449606299212597,C
IMG_0362.bmp,20.8,29.8,23.2,26.256692913385827,C
IMG_0363.bmp,21.1,30.0,23.3,26.250787401574804,C
IMG_0364.bmp,20.5,31.3,23.2,27.26062992125984,C
IMG_0365.bmp,20.9,30.0,23.4,26.632283464566928,C
IMG_0366.bmp,20.6,30.4,23.4,26.65748031496063,C
IMG_0367.bmp,20.6,30.2,23.5,26.533858267716536,C
IMG_0368.bmp,20.7,29.9,23.7,26.386614173228345,C
IMG_0369.bmp,20.5,31.3,23.5,27.090551181102363,C
IMG_0370.bmp,20.8,26.9,23.5,24.186220472440944,C
IMG_0371.bmp,21.7,24.5,23.5,22.93464566929134,C
IMG_0372.bmp,20.5,28.5,21.9,23.08267716535433,C
IMG_0373.bmp,20.4,30.2,21.7,23.872440944881888,C
IMG_0374.bmp,20.6,31.1,21.9,23.90708661417323,C
IMG_0375.bmp,20.5,30.0,22.0,24.763779527559056,C
IMG_0376.bmp,20.6,31.0,22.2,26.700787401574804,C
IMG_0377.bmp,20.6,30.5,22.1,26.134645669291338,C
IMG_0378.bmp,20.5,30.9,22.1,26.396062992125984,C
IMG_0379.bmp,20.5,30.2,22.0,26.151968503937006,C
IMG_0380.bmp,20.2,30.8,21.9,26.668503937007873,C
IMG_0381.bmp,20.5,29.9,21.9,25.977165354330708,C
IMG_0382.bmp,20.4,30.9,21.9,26.97283464566929,C
IMG_0383.bmp,20.4,30.5,22.4,26.086220472440942,C
IMG_0384.bmp,20.4,30.7,22.2,26.36102362204724,C
IMG_0385.bmp,20.4,30.6,22.4,26.463779527559055,C
IMG_0386.bmp,20.4,30.3,22.3,26.129527559055116,C
IMG_0387.bmp,20.4,30.4,22.3,26.108661417322832,C
IMG_0388.bmp,20.4,30.5,22.5,26.364566929133858,C
IMG_0389.bmp,20.4,30.4,22.5,26.108661417322832,C
IMG_0390.bmp,20.4,30.1,22.5,26.166535433070866,C
IMG_0391.bmp,20.2,28.7,22.4,24.918503937007873,C
IMG_0392.bmp,20.2,26.4,22.6,22.88503937007874,C
IMG_0393.bmp,20.4,28.7,21.4,22.981496062992125,C
IMG_0394.bmp,20.4,30.5,21.5,23.620866141732282,C
IMG_0395.bmp,20.1,30.2,21.4,23.83779527559055,C
IMG_0396.bmp,20.2,30.9,21.5,24.538976377952757,C
IMG_0397.bmp,20.4,31.7,21.5,25.20472440944882,C
IMG_0398.bmp,20.2,30.7,21.5,24.871259842519684,C
IMG_0399.bmp,20.2,30.9,21.7,25.50787401574803,C
IMG_0400.bmp,20.2,30.8,21.6,25.040944881889764,C
IMG_0401.bmp,20.4,30.6,21.9,25.098425196850393,C
IMG_0402.bmp,20.2,30.5,21.9,25.22834645669291,C
IMG_0403.bmp,20.2,30.9,21.9,25.592125984251968,C
IMG_0404.bmp,20.2,30.6,21.7,26.3007874015748,C
IMG_0405.bmp,20.2,29.9,21.7,24.897244094488187,C
IMG_0406.bmp,20.4,30.4,21.9,25.281889763779525,C
IMG_0407.bmp,20.2,28.4,21.9,24.26771653543307,C
IMG_0408.bmp,20.4,28.0,21.9,24.289763779527558,C
IMG_0409.bmp,20.2,28.7,21.7,24.583858267716536,C
IMG_0410.bmp,20.2,30.5,22.0,25.836614173228348,C
IMG_0411.bmp,20.0,29.6,21.9,24.648818897637796,C
IMG_0412.bmp,20.1,29.1,21.7,25.0251968503937,C
IMG_0413.bmp,20.0,28.9,21.7,24.59015748031496,C
IMG_0414.bmp,20.1,24.3,23.2,22.100787401574806,C
IMG_0415.bmp,20.1,28.2,21.2,22.300393700787403,C
IMG_0416.bmp,20.2,23.3,21.4,21.371653543307087,C
IMG_0417.bmp,20.2,31.1,21.7,24.10511811023622,C
IMG_0418.bmp,20.1,31.5,21.9,24.94724409448819,C
IMG_0419.bmp,20.2,31.1,22.1,25.521259842519687,C
IMG_0420.bmp,20.1,30.7,22.2,25.191338582677165,C
IMG_0421.bmp,20.1,28.7,22.2,25.043307086614174,C
IMG_0422.bmp,20.1,30.4,22.4,26.061023622047244,C
IMG_0423.bmp,20.1,30.7,22.6,26.401574803149607,C
IMG_0424.bmp,20.2,31.1,22.7,26.679921259842523,C
IMG_0425.bmp,20.1,31.3,22.7,27.111023622047245,C
IMG_0426.bmp,19.9,30.4,22.7,26.14212598425197,C
IMG_0427.bmp,20.4,30.1,23.0,26.47204724409449,C
IMG_0428.bmp,19.9,31.3,23.0,27.125984251968504,C
IMG_0429.bmp,20.1,30.4,23.2,26.304330708661418,C
IMG_0430.bmp,20.1,30.7,23.1,26.61023622047244,C
IMG_0431.bmp,20.1,31.0,23.1,27.30944881889764,C
IMG_0432.bmp,20.0,30.5,23.4,26.159448818897637,C
IMG_0433.bmp,20.1,29.7,23.5,25.693700787401575,C
IMG_0434.bmp,20.1,30.5,23.5,26.56929133858268,C
IMG_0435.bmp,19.9,29.0,23.2,25.30984251968504,C
IMG_0436.bmp,20.1,24.5,22.7,22.05748031496063,C
IMG_0437.bmp,20.4,30.2,21.5,23.216535433070867,C
IMG_0438.bmp,20.2,29.7,21.7,23.566141732283462,C
IMG_0439.bmp,20.2,30.4,21.9,24.09527559055118,C
IMG_0440.bmp,19.9,30.5,21.9,24.407086614173227,C
IMG_0441.bmp,20.2,29.0,22.0,24.426771653543305,C
IMG_0442.bmp,20.1,30.9,22.0,25.41496062992126,C
IMG_0443.bmp,20.2,29.9,22.1,24.973622047244092,C
IMG_0444.bmp,20.1,30.0,22.0,25.05,C
IMG_0445.bmp,20.2,31.0,22.4,26.06771653543307,C
IMG_0446.bmp,19.9,30.4,22.2,25.811417322834643,C
IMG_0447.bmp,19.9,29.5,22.6,24.96456692913386,C
IMG_0448.bmp,20.0,29.4,22.5,25.218110236220472,C
IMG_0449.bmp,20.2,29.8,22.5,25.264566929133856,C
IMG_0450.bmp,20.2,29.9,22.6,25.62283464566929,C
IMG_0451.bmp,20.2,29.9,22.6,25.164566929133855,C
IMG_0452.bmp,20.1,29.4,22.6,25.042913385826772,C
IMG_0453.bmp,20.2,29.0,22.9,24.738582677165354,C
IMG_0454.bmp,20.0,30.1,22.7,24.97047244094488,C
IMG_0455.bmp,20.0,30.0,22.7,25.511811023622048,C
IMG_0456.bmp,20.2,28.7,22.6,25.68818897637795,C
IMG_0457.bmp,20.4,24.5,22.9,22.256299212598424,C
IMG_0458.bmp,20.0,30.4,21.4,22.333858267716536,C
IMG_0459.bmp,20.0,27.9,21.3,22.425984251968504,C
IMG_0460.bmp,20.0,29.9,21.5,23.312992125984252,C
IMG_0461.bmp,20.1,30.0,21.7,23.724803149606302,C
IMG_0462.bmp,19.9,30.1,21.9,23.634645669291338,C
IMG_0463.bmp,20.2,29.9,21.7,24.36259842519685,C
IMG_0464.bmp,20.0,30.3,21.7,23.974015748031498,C
IMG_0465.bmp,20.0,30.2,21.7,24.45748031496063,C
IMG_0466.bmp,20.2,29.9,21.9,24.324409448818898,C
IMG_0467.bmp,20.0,30.5,21.9,24.46456692913386,C
IMG_0468.bmp,20.0,30.0,21.7,24.724409448818896,C
IMG_0469.bmp,20.0,29.5,21.9,24.787401574803148,C
IMG_0470.bmp,20.2,30.4,22.0,25.059055118110237,C
IMG_0471.bmp,20.0,28.9,21.9,24.239763779527557,C
IMG_0472.bmp,20.1,29.9,22.0,25.385826771653544,C
IMG_0473.bmp,20.1,29.8,22.0,25.63740157480315,C
IMG_0474.bmp,19.9,30.6,21.9,25.54488188976378,C
IMG_0475.bmp,20.1,28.0,21.9,24.39212598425197,C
IMG_0476.bmp,20.1,30.2,21.9,25.428346456692914,C
IMG_0477.bmp,20.1,30.0,21.9,24.77716535433071,C
IMG_0478.bmp,20.2,28.2,21.9,24.609448818897636,C
IMG_0479.bmp,20.4,25.8,23.1,22.653543307086615,C
IMG_0480.bmp,19.9,30.6,21.3,21.964173228346457,C
IMG_0481.bmp,19.9,30.4,21.4,22.587007874015747,C
IMG_0482.bmp,20.2,31.0,21.5,23.856692913385828,C
IMG_0483.bmp,20.2,28.4,21.7,23.13779527559055,C
IMG_0484.bmp,19.9,29.9,21.5,23.364566929133858,C
IMG_0485.bmp,19.9,30.2,21.9,23.346850393700787,C
IMG_0486.bmp,20.0,30.5,21.9,23.844488188976378,C
IMG_0487.bmp,20.0,30.4,22.1,24.01259842519685,C
IMG_0488.bmp,20.2,31.1,22.2,24.662992125984253,C
IMG_0489.bmp,20.0,31.2,22.1,25.11496062992126,C
IMG_0490.bmp,20.1,30.7,22.1,24.774015748031495,C
IMG_0491.bmp,20.1,31.3,22.3,25.56771653543307,C
IMG_0492.bmp,20.2,30.0,22.4,25.215748031496062,C
IMG_0493.bmp,20.1,28.9,22.3,24.9503937007874,C
IMG_0494.bmp,20.2,30.7,22.4,25.904724409448818,C
IMG_0495.bmp,20.1,30.9,22.4,26.22283464566929,C
IMG_0496.bmp,20.2,31.2,22.6,26.176377952755907,C
IMG_0497.bmp,20.2,30.7,22.5,26.31811023622047,C
IMG_0498.bmp,20.1,30.9,22.7,26.43543307086614,C
IMG_0499.bmp,19.8,30.7,22.5,25.893700787401574,C
IMG_0500.bmp,20.2,28.7,22.7,25.05236220472441,C
IMG_0501.bmp,20.1,24.2,22.8,21.988582677165354,C
IMG_0502.bmp,20.2,29.7,21.2,22.518897637795277,C
IMG_0503.bmp,19.9,30.4,21.4,22.62834645669291,C
IMG_0504.bmp,20.4,30.0,21.5,23.121259842519684,C
IMG_0505.bmp,20.2,30.9,21.5,23.148818897637796,C
IMG_0506.bmp,20.2,31.0,21.7,23.303937007874016,C
IMG_0507.bmp,20.2,31.1,21.7,23.761811023622048,C
IMG_0508.bmp,20.2,30.7,21.9,23.465748031496062,C
IMG_0509.bmp,20.1,30.4,21.9,23.668503937007873,C
IMG_0510.bmp,20.2,30.9,21.9,24.11771653543307,C
IMG_0511.bmp,20.2,30.8,21.9,24.16456692913386,C
IMG_0512.bmp,19.9,30.4,21.7,23.62047244094488,C
IMG_0513.bmp,20.2,30.7,21.7,24.58188976377953,C
IMG_0514.bmp,19.9,30.5,22.1,24.448818897637793,C
IMG_0515.bmp,20.4,30.4,22.1,24.77007874015748,C
IMG_0516.bmp,19.9,31.2,22.1,25.060629921259842,C
IMG_0517.bmp,20.2,31.7,22.1,24.863385826771655,C
IMG_0518.bmp,20.1,31.4,22.0,24.637795275590552,C
IMG_0519.bmp,20.2,31.2,22.3,25.223622047244092,C
IMG_0520.bmp,20.2,30.4,22.1,24.73779527559055,C
IMG_0521.bmp,20.1,29.9,22.3,24.691338582677165,C
IMG_0522.bmp,20.1,29.9,22.2,24.5755905511811,C
IMG_0523.bmp,20.1,24.6,23.0,22.208267716535435,C
IMG_0524.bmp,20.1,29.7,21.3,22.367716535433072,C
IMG_0525.bmp,20.2,30.4,21.4,22.81023622047244,C
IMG_0526.bmp,20.2,30.0,21.5,22.977952755905513,C
IMG_0527.bmp,20.2,30.6,21.5,23.066141732283466,C
IMG_0528.bmp,20.2,30.0,21.7,23.132283464566928,C
IMG_0529.bmp,20.2,29.4,21.5,23.061417322834643,C
IMG_0530.bmp,20.2,30.5,21.7,23.5251968503937,C
IMG_0531.bmp,20.2,30.4,21.7,23.332283464566927,C
IMG_0532.bmp,20.2,30.2,21.7,23.6251968503937,C
IMG_0533.bmp,20.2,30.4,21.7,23.693700787401575,C
IMG_0534.bmp,20.2,30.2,21.7,23.585826771653544,C
IMG_0535.bmp,20.2,30.0,21.9,24.289763779527558,C
IMG_0536.bmp,20.2,30.1,21.9,24.097637795275592,C
IMG_0537.bmp,20.2,30.2,21.9,23.979527559055118,C
IMG_0538.bmp,20.2,30.0,21.9,23.711023622047243,C
IMG_0539.bmp,19.9,29.9,21.7,23.837007874015747,C
IMG_0540.bmp,20.1,29.5,21.7,23.985826771653542,C
IMG_0541.bmp,20.1,25.4,21.9,21.852755905511813,C
IMG_0542.bmp,20.1,29.1,21.7,23.395275590551183,C
IMG_0543.bmp,20.1,27.9,21.7,22.986614173228347,C
